LAUS_CODE	STATE_FIPS	COUNTY_FIPS	COUNTY	YEAR	ESTIMATED	LABOR_FORCE	EMPLOYED	UNEMPLOYED_LEVEL	UNEMPLOYED_RATE
CN3110500000000	31	105	Kimball County, NE	2018	NA	2019	1963	56	2.8
CN3110700000000	31	107	Knox County, NE	2018	NA	4631	4484	147	3.2
CN3110900000000	31	109	Lancaster County, NE	2018	NA	174726	170079	4647	2.7
CN3111100000000	31	111	Lincoln County, NE	2018	NA	18296	17729	567	3.1
CN3111300000000	31	113	Logan County, NE	2018	NA	466	452	14	3
CN3111500000000	31	115	Loup County, NE	2018	NA	398	385	13	3.3
CN3111700000000	31	117	McPherson County, NE	2018	NA	442	430	12	2.7
CN3111900000000	31	119	Madison County, NE	2018	NA	19463	18956	507	2.6
CN3112100000000	31	121	Merrick County, NE	2018	NA	3999	3883	116	2.9
CN3112300000000	31	123	Morrill County, NE	2018	NA	2583	2511	72	2.8
CN3112500000000	31	125	Nance County, NE	2018	NA	2010	1960	50	2.5
CN3112700000000	31	127	Nemaha County, NE	2018	NA	3610	3482	128	3.5
CN3112900000000	31	129	Nuckolls County, NE	2018	NA	2378	2312	66	2.8
CN3113100000000	31	131	Otoe County, NE	2018	NA	8159	7918	241	3
CN3113300000000	31	133	Pawnee County, NE	2018	NA	1472	1434	38	2.6
CN3113500000000	31	135	Perkins County, NE	2018	NA	1817	1781	36	2
CN3113700000000	31	137	Phelps County, NE	2018	NA	4885	4771	114	2.3
CN3113900000000	31	139	Pierce County, NE	2018	NA	4097	3986	111	2.7
CN3114100000000	31	141	Platte County, NE	2018	NA	17409	16928	481	2.8
CN3114300000000	31	143	Polk County, NE	2018	NA	2894	2823	71	2.5
CN3114500000000	31	145	Red Willow County, NE	2018	NA	5831	5688	143	2.5
CN3114700000000	31	147	Richardson County, NE	2018	NA	4237	4105	132	3.1
CN3114900000000	31	149	Rock County, NE	2018	NA	887	865	22	2.5
CN3115100000000	31	151	Saline County, NE	2018	NA	7427	7196	231	3.1
CN3115300000000	31	153	Sarpy County, NE	2018	NA	94964	92307	2657	2.8
CN3115500000000	31	155	Saunders County, NE	2018	NA	11005	10690	315	2.9
CN3115700000000	31	157	Scotts Bluff County, NE	2018	NA	18394	17777	617	3.4
CN3115900000000	31	159	Seward County, NE	2018	NA	8797	8561	236	2.7
CN3116100000000	31	161	Sheridan County, NE	2018	NA	2677	2607	70	2.6
CN3116300000000	31	163	Sherman County, NE	2018	NA	1693	1647	46	2.7
CN3116500000000	31	165	Sioux County, NE	2018	NA	741	721	20	2.7
CN3116700000000	31	167	Stanton County, NE	2018	NA	3480	3391	89	2.6
CN3116900000000	31	169	Thayer County, NE	2018	NA	2852	2786	66	2.3
CN3117100000000	31	171	Thomas County, NE	2018	NA	436	423	13	3
CN3117300000000	31	173	Thurston County, NE	2018	NA	2975	2850	125	4.2
CN3117500000000	31	175	Valley County, NE	2018	NA	2080	2018	62	3
CN3117700000000	31	177	Washington County, NE	2018	NA	11103	10779	324	2.9
CN3117900000000	31	179	Wayne County, NE	2018	NA	5687	5543	144	2.5
CN3118100000000	31	181	Webster County, NE	2018	NA	1645	1597	48	2.9
CN3118300000000	31	183	Wheeler County, NE	2018	NA	573	559	14	2.4
CN3118500000000	31	185	York County, NE	2018	NA	7301	7112	189	2.6
CN3200100000000	32	001	Churchill County, NV	2018	NA	11021	10598	423	3.8
CN3200300000000	32	003	Clark County, NV	2018	NA	1101978	1050577	51401	4.7
CN3200500000000	32	005	Douglas County, NV	2018	NA	22912	21943	969	4.2
CN3200700000000	32	007	Elko County, NV	2018	NA	27453	26595	858	3.1
CN3200900000000	32	009	Esmeralda County, NV	2018	NA	424	403	21	5
CN3201100000000	32	011	Eureka County, NV	2018	NA	1094	1066	28	2.6
CN3201300000000	32	013	Humboldt County, NV	2018	NA	8061	7791	270	3.3
CN3201500000000	32	015	Lander County, NV	2018	NA	3143	3032	111	3.5
CN3201700000000	32	017	Lincoln County, NV	2018	NA	2064	1974	90	4.4
CN3201900000000	32	019	Lyon County, NV	2018	NA	22334	21138	1196	5.4
CN3202100000000	32	021	Mineral County, NV	2018	NA	1971	1869	102	5.2
CN3202300000000	32	023	Nye County, NV	2018	NA	16705	15764	941	5.6
CN3202700000000	32	027	Pershing County, NV	2018	NA	2579	2475	104	4
CN3202900000000	32	029	Storey County, NV	2018	NA	1991	1905	86	4.3
CN3203100000000	32	031	Washoe County, NV	2018	NA	249680	240837	8843	3.5
CN3203300000000	32	033	White Pine County, NV	2018	NA	4578	4414	164	3.6
CN3251000000000	32	510	Carson City, NV	2018	NA	25697	24511	1186	4.6
CN3300100000000	33	001	Belknap County, NH	2018	NA	31262	30462	800	2.6
CN3300300000000	33	003	Carroll County, NH	2018	NA	23702	23092	610	2.6
CN3300500000000	33	005	Cheshire County, NH	2018	NA	40727	39680	1047	2.6
CN3300700000000	33	007	Coos County, NH	2018	NA	14587	14115	472	3.2
CN3300900000000	33	009	Grafton County, NH	2018	NA	49363	48318	1045	2.1
CN3301100000000	33	011	Hillsborough County, NH	2018	NA	238088	231744	6344	2.7
CN3301300000000	33	013	Merrimack County, NH	2018	NA	82970	81104	1866	2.2
CN3301500000000	33	015	Rockingham County, NH	2018	NA	185339	180155	5184	2.8
CN3301700000000	33	017	Strafford County, NH	2018	NA	73561	71853	1708	2.3
CN3301900000000	33	019	Sullivan County, NH	2018	NA	23159	22661	498	2.2
CN3400100000000	34	001	Atlantic County, NJ	2018	NA	118818	111885	6933	5.8
CN3400300000000	34	003	Bergen County, NJ	2018	NA	474700	458630	16070	3.4
CN3400500000000	34	005	Burlington County, NJ	2018	NA	227612	219125	8487	3.7
CN3400700000000	34	007	Camden County, NJ	2018	NA	250133	238635	11498	4.6
CN3400900000000	34	009	Cape May County, NJ	2018	NA	45497	41687	3810	8.4
CN3401100000000	34	011	Cumberland County, NJ	2018	NA	64566	60438	4128	6.4
CN3401300000000	34	013	Essex County, NJ	2018	NA	365106	346431	18675	5.1
CN3401500000000	34	015	Gloucester County, NJ	2018	NA	147928	141729	6199	4.2
CN3401700000000	34	017	Hudson County, NJ	2018	NA	356064	342400	13664	3.8
CN3401900000000	34	019	Hunterdon County, NJ	2018	NA	63651	61614	2037	3.2
CN3402100000000	34	021	Mercer County, NJ	2018	NA	198876	191729	7147	3.6
CN3402300000000	34	023	Middlesex County, NJ	2018	NA	432712	417089	15623	3.6
CN3402500000000	34	025	Monmouth County, NJ	2018	NA	323777	312005	11772	3.6
CN3402700000000	34	027	Morris County, NJ	2018	NA	253482	245258	8224	3.2
CN3402900000000	34	029	Ocean County, NJ	2018	NA	271226	259747	11479	4.2
CN3403100000000	34	031	Passaic County, NJ	2018	NA	239176	227105	12071	5
CN3403300000000	34	033	Salem County, NJ	2018	NA	28756	27198	1558	5.4
CN3403500000000	34	035	Somerset County, NJ	2018	NA	169154	163400	5754	3.4
CN3403700000000	34	037	Sussex County, NJ	2018	NA	73026	70178	2848	3.9
CN3403900000000	34	039	Union County, NJ	2018	NA	273348	261705	11643	4.3
CN3404100000000	34	041	Warren County, NJ	2018	NA	54912	52807	2105	3.8
CN3500100000000	35	001	Bernalillo County, NM	2018	NA	328200	313554	14646	4.5
CN3500300000000	35	003	Catron County, NM	2018	NA	1113	1043	70	6.3
CN3500500000000	35	005	Chaves County, NM	2018	NA	27056	25756	1300	4.8
CN3500600000000	35	006	Cibola County, NM	2018	NA	8897	8348	549	6.2
CN3500700000000	35	007	Colfax County, NM	2018	NA	5481	5216	265	4.8
CN3500900000000	35	009	Curry County, NM	2018	NA	21532	20677	855	4
CN3501100000000	35	011	De Baca County, NM	2018	NA	763	729	34	4.5
CN3501300000000	35	013	Dona Ana County, NM	2018	NA	96182	90766	5416	5.6
CN3501500000000	35	015	Eddy County, NM	2018	NA	31457	30421	1036	3.3
CN3501700000000	35	017	Grant County, NM	2018	NA	12254	11668	586	4.8
CN3501900000000	35	019	Guadalupe County, NM	2018	NA	1616	1528	88	5.4
CN3502100000000	35	021	Harding County, NM	2018	NA	277	263	14	5.1
CN3502300000000	35	023	Hidalgo County, NM	2018	NA	2203	2121	82	3.7
CN3502500000000	35	025	Lea County, NM	2018	NA	29889	28664	1225	4.1
CN3502700000000	35	027	Lincoln County, NM	2018	NA	8687	8296	391	4.5
CN3502800000000	35	028	Los Alamos County, NM	2018	NA	9076	8770	306	3.4
CN3502900000000	35	029	Luna County, NM	2018	NA	10104	8919	1185	11.7
CN3503100000000	35	031	McKinley County, NM	2018	NA	23738	22071	1667	7
CN3503300000000	35	033	Mora County, NM	2018	NA	2269	2132	137	6
CN3503500000000	35	035	Otero County, NM	2018	NA	24600	23403	1197	4.9
CN3503700000000	35	037	Quay County, NM	2018	NA	3201	3049	152	4.7
CN3503900000000	35	039	Rio Arriba County, NM	2018	NA	16562	15709	853	5.2
CN3504100000000	35	041	Roosevelt County, NM	2018	NA	7798	7464	334	4.3
CN3504300000000	35	043	Sandoval County, NM	2018	NA	65383	62184	3199	4.9
CN3504500000000	35	045	San Juan County, NM	2018	NA	52077	49105	2972	5.7
CN3504700000000	35	047	San Miguel County, NM	2018	NA	10879	10241	638	5.9
CN3504900000000	35	049	Santa Fe County, NM	2018	NA	73904	70875	3029	4.1
CN3505100000000	35	051	Sierra County, NM	2018	NA	4078	3796	282	6.9
CN3505300000000	35	053	Socorro County, NM	2018	NA	6423	6088	335	5.2
CN3505500000000	35	055	Taos County, NM	2018	NA	14951	13988	963	6.4
CN3505700000000	35	057	Torrance County, NM	2018	NA	5591	5169	422	7.5
CN3505900000000	35	059	Union County, NM	2018	NA	1776	1718	58	3.3
CN3506100000000	35	061	Valencia County, NM	2018	NA	30232	28604	1628	5.4
CN3600100000000	36	001	Albany County, NY	2018	NA	157520	151688	5832	3.7
CN3600300000000	36	003	Allegany County, NY	2018	NA	19481	18390	1091	5.6
CN3600500000000	36	005	Bronx County, NY	2018	NA	599929	565365	34564	5.8
CN3600700000000	36	007	Broome County, NY	2018	NA	84140	80039	4101	4.9
CN3600900000000	36	009	Cattaraugus County, NY	2018	NA	34042	32225	1817	5.3
CN3601100000000	36	011	Cayuga County, NY	2018	NA	35977	34370	1607	4.5
CN3601300000000	36	013	Chautauqua County, NY	2018	NA	54779	52019	2760	5
CN3601500000000	36	015	Chemung County, NY	2018	NA	35353	33718	1635	4.6
CN3601700000000	36	017	Chenango County, NY	2018	NA	22327	21285	1042	4.7
CN3601900000000	36	019	Clinton County, NY	2018	NA	36267	34677	1590	4.4
CN3602100000000	36	021	Columbia County, NY	2018	NA	31255	30215	1040	3.3
CN3602300000000	36	023	Cortland County, NY	2018	NA	22856	21690	1166	5.1
CN3602500000000	36	025	Delaware County, NY	2018	NA	19078	18153	925	4.8
CN3602700000000	36	027	Dutchess County, NY	2018	NA	143632	138335	5297	3.7
CN3602900000000	36	029	Erie County, NY	2018	NA	442142	422609	19533	4.4
CN3603100000000	36	031	Essex County, NY	2018	NA	17048	16222	826	4.8
CN3603300000000	36	033	Franklin County, NY	2018	NA	19600	18591	1009	5.1
CN3603500000000	36	035	Fulton County, NY	2018	NA	22812	21647	1165	5.1
CN3603700000000	36	037	Genesee County, NY	2018	NA	29731	28491	1240	4.2
CN3603900000000	36	039	Greene County, NY	2018	NA	20616	19675	941	4.6
CN3604100000000	36	041	Hamilton County, NY	2018	NA	2289	2132	157	6.9
CN3604300000000	36	043	Herkimer County, NY	2018	NA	27796	26427	1369	4.9
CN3604500000000	36	045	Jefferson County, NY	2018	NA	44493	42010	2483	5.6
CN3604700000000	36	047	Kings County, NY	2018	NA	1201389	1149779	51610	4.3
CN3604900000000	36	049	Lewis County, NY	2018	NA	11623	10976	647	5.6
CN3605100000000	36	051	Livingston County, NY	2018	NA	30690	29363	1327	4.3
CN3605300000000	36	053	Madison County, NY	2018	NA	32660	31097	1563	4.8
CN3605500000000	36	055	Monroe County, NY	2018	NA	361972	346548	15424	4.3
CN3605700000000	36	057	Montgomery County, NY	2018	NA	22426	21268	1158	5.2
CN3605900000000	36	059	Nassau County, NY	2018	NA	706551	681686	24865	3.5
CN3606100000000	36	061	New York County, NY	2018	NA	914163	880074	34089	3.7
CN3606300000000	36	063	Niagara County, NY	2018	NA	99042	93855	5187	5.2
CN3606500000000	36	065	Oneida County, NY	2018	NA	100914	96422	4492	4.5
CN3606700000000	36	067	Onondaga County, NY	2018	NA	219814	211006	8808	4
CN3606900000000	36	069	Ontario County, NY	2018	NA	55381	53202	2179	3.9
CN3607100000000	36	071	Orange County, NY	2018	NA	183560	176409	7151	3.9
CN3607300000000	36	073	Orleans County, NY	2018	NA	17534	16666	868	5
CN3607500000000	36	075	Oswego County, NY	2018	NA	52741	49855	2886	5.5
CN3607700000000	36	077	Otsego County, NY	2018	NA	28037	26815	1222	4.4
CN3607900000000	36	079	Putnam County, NY	2018	NA	51073	49190	1883	3.7
CN3608100000000	36	081	Queens County, NY	2018	NA	1141830	1100018	41812	3.7
CN3608300000000	36	083	Rensselaer County, NY	2018	NA	81191	78026	3165	3.9
CN3608500000000	36	085	Richmond County, NY	2018	NA	222771	213493	9278	4.2
CN3608700000000	36	087	Rockland County, NY	2018	NA	154449	148705	5744	3.7
CN3608900000000	36	089	St. Lawrence County, NY	2018	NA	43382	40950	2432	5.6
CN3609100000000	36	091	Saratoga County, NY	2018	NA	119110	114911	4199	3.5
CN3609300000000	36	093	Schenectady County, NY	2018	NA	76165	73107	3058	4
CN3609500000000	36	095	Schoharie County, NY	2018	NA	14624	13917	707	4.8
CN3609700000000	36	097	Schuyler County, NY	2018	NA	8226	7804	422	5.1
CN3609900000000	36	099	Seneca County, NY	2018	NA	16092	15471	621	3.9
CN3610100000000	36	101	Steuben County, NY	2018	NA	42613	40507	2106	4.9
CN3610300000000	36	103	Suffolk County, NY	2018	NA	776558	746685	29873	3.8
CN3610500000000	36	105	Sullivan County, NY	2018	NA	35927	34454	1473	4.1
CN3610700000000	36	107	Tioga County, NY	2018	NA	22868	21869	999	4.4
CN3610900000000	36	109	Tompkins County, NY	2018	NA	50016	48205	1811	3.6
CN3611100000000	36	111	Ulster County, NY	2018	NA	88268	84817	3451	3.9
CN3611300000000	36	113	Warren County, NY	2018	NA	31528	30059	1469	4.7
CN3611500000000	36	115	Washington County, NY	2018	NA	27938	26774	1164	4.2
CN3611700000000	36	117	Wayne County, NY	2018	NA	43774	41958	1816	4.1
CN3611900000000	36	119	Westchester County, NY	2018	NA	482058	463315	18743	3.9
CN3612100000000	36	121	Wyoming County, NY	2018	NA	17969	17135	834	4.6
CN3612300000000	36	123	Yates County, NY	2018	NA	11784	11339	445	3.8
CN3700100000000	37	001	Alamance County, NC	2018	NA	80858	77779	3079	3.8
CN3700300000000	37	003	Alexander County, NC	2018	NA	17946	17370	576	3.2
CN3700500000000	37	005	Alleghany County, NC	2018	NA	4314	4117	197	4.6
CN3700700000000	37	007	Anson County, NC	2018	NA	10418	9950	468	4.5
CN3700900000000	37	009	Ashe County, NC	2018	NA	12701	12239	462	3.6
CN3701100000000	37	011	Avery County, NC	2018	NA	7598	7318	280	3.7
CN3701300000000	37	013	Beaufort County, NC	2018	NA	19681	18768	913	4.6
CN3701500000000	37	015	Bertie County, NC	2018	NA	7837	7447	390	5
CN3701700000000	37	017	Bladen County, NC	2018	NA	14379	13613	766	5.3
CN3701900000000	37	019	Brunswick County, NC	2018	NA	53185	50347	2838	5.3
CN3702100000000	37	021	Buncombe County, NC	2018	NA	138995	134810	4185	3
CN3702300000000	37	023	Burke County, NC	2018	NA	40838	39348	1490	3.6
CN3702500000000	37	025	Cabarrus County, NC	2018	NA	107083	103182	3901	3.6
CN3702700000000	37	027	Caldwell County, NC	2018	NA	36395	34981	1414	3.9
CN3702900000000	37	029	Camden County, NC	2018	NA	4706	4529	177	3.8
CN3703100000000	37	031	Carteret County, NC	2018	NA	31892	30498	1394	4.4
CN3703300000000	37	033	Caswell County, NC	2018	NA	9828	9392	436	4.4
CN3703500000000	37	035	Catawba County, NC	2018	NA	78670	75869	2801	3.6
CN3703700000000	37	037	Chatham County, NC	2018	NA	35108	33913	1195	3.4
CN3703900000000	37	039	Cherokee County, NC	2018	NA	11268	10762	506	4.5
CN3704100000000	37	041	Chowan County, NC	2018	NA	5584	5334	250	4.5
CN3704300000000	37	043	Clay County, NC	2018	NA	4124	3943	181	4.4
CN3704500000000	37	045	Cleveland County, NC	2018	NA	47897	45986	1911	4
CN3704700000000	37	047	Columbus County, NC	2018	NA	22371	21245	1126	5
CN3704900000000	37	049	Craven County, NC	2018	NA	41529	39757	1772	4.3
CN3705100000000	37	051	Cumberland County, NC	2018	NA	127620	120964	6656	5.2
CN3705300000000	37	053	Currituck County, NC	2018	NA	13997	13493	504	3.6
CN3705500000000	37	055	Dare County, NC	2018	NA	19965	18934	1031	5.2
CN3705700000000	37	057	Davidson County, NC	2018	NA	80401	77434	2967	3.7
CN3705900000000	37	059	Davie County, NC	2018	NA	20541	19829	712	3.5
CN3706100000000	37	061	Duplin County, NC	2018	NA	25041	23955	1086	4.3
CN3706300000000	37	063	Durham County, NC	2018	NA	168760	162760	6000	3.6
CN3706500000000	37	065	Edgecombe County, NC	2018	NA	21498	20015	1483	6.9
CN3706700000000	37	067	Forsyth County, NC	2018	NA	186902	179681	7221	3.9
CN3706900000000	37	069	Franklin County, NC	2018	NA	30761	29510	1251	4.1
CN3707100000000	37	071	Gaston County, NC	2018	NA	109078	104754	4324	4
CN3707300000000	37	073	Gates County, NC	2018	NA	5318	5103	215	4
CN3707500000000	37	075	Graham County, NC	2018	NA	3182	2995	187	5.9
CN3707700000000	37	077	Granville County, NC	2018	NA	29971	28941	1030	3.4
CN3707900000000	37	079	Greene County, NC	2018	NA	9533	9163	370	3.9
CN3708100000000	37	081	Guilford County, NC	2018	NA	262078	251040	11038	4.2
CN3708300000000	37	083	Halifax County, NC	2018	NA	20183	18949	1234	6.1
CN3708500000000	37	085	Harnett County, NC	2018	NA	52879	50382	2497	4.7
CN3708700000000	37	087	Haywood County, NC	2018	NA	29653	28640	1013	3.4
CN3708900000000	37	089	Henderson County, NC	2018	NA	54525	52734	1791	3.3
CN3709100000000	37	091	Hertford County, NC	2018	NA	9127	8664	463	5.1
CN3709300000000	37	093	Hoke County, NC	2018	NA	20109	19088	1021	5.1
CN3709500000000	37	095	Hyde County, NC	2018	NA	2016	1849	167	8.3
CN3709700000000	37	097	Iredell County, NC	2018	NA	87854	84645	3209	3.7
CN3709900000000	37	099	Jackson County, NC	2018	NA	19553	18728	825	4.2
CN3710100000000	37	101	Johnston County, NC	2018	NA	97395	93823	3572	3.7
CN3710300000000	37	103	Jones County, NC	2018	NA	4382	4196	186	4.2
CN3710500000000	37	105	Lee County, NC	2018	NA	26506	25339	1167	4.4
CN3710700000000	37	107	Lenoir County, NC	2018	NA	27871	26768	1103	4
CN3710900000000	37	109	Lincoln County, NC	2018	NA	42638	41153	1485	3.5
CN3711100000000	37	111	McDowell County, NC	2018	NA	21117	20395	722	3.4
CN3711300000000	37	113	Macon County, NC	2018	NA	15356	14748	608	4
CN3711500000000	37	115	Madison County, NC	2018	NA	10071	9701	370	3.7
CN3711700000000	37	117	Martin County, NC	2018	NA	9288	8822	466	5
CN3711900000000	37	119	Mecklenburg County, NC	2018	NA	611032	587780	23252	3.8
CN3712100000000	37	121	Mitchell County, NC	2018	NA	6027	5755	272	4.5
CN3712300000000	37	123	Montgomery County, NC	2018	NA	11533	11068	465	4
CN3712500000000	37	125	Moore County, NC	2018	NA	41079	39495	1584	3.9
CN3712700000000	37	127	Nash County, NC	2018	NA	43392	41167	2225	5.1
CN3712900000000	37	129	New Hanover County, NC	2018	NA	121248	116583	4665	3.8
CN3713100000000	37	131	Northampton County, NC	2018	NA	7634	7243	391	5.1
CN3713300000000	37	133	Onslow County, NC	2018	NA	64334	61202	3132	4.9
CN3713500000000	37	135	Orange County, NC	2018	NA	77614	75056	2558	3.3
CN3713700000000	37	137	Pamlico County, NC	2018	NA	5324	5102	222	4.2
CN3713900000000	37	139	Pasquotank County, NC	2018	NA	17019	16201	818	4.8
CN3714100000000	37	141	Pender County, NC	2018	NA	28260	27071	1189	4.2
CN3714300000000	37	143	Perquimans County, NC	2018	NA	5024	4780	244	4.9
CN3714500000000	37	145	Person County, NC	2018	NA	18158	17398	760	4.2
CN3714700000000	37	147	Pitt County, NC	2018	NA	89552	85686	3866	4.3
CN3714900000000	37	149	Polk County, NC	2018	NA	8950	8609	341	3.8
CN3715100000000	37	151	Randolph County, NC	2018	NA	66085	63576	2509	3.8
CN3715300000000	37	153	Richmond County, NC	2018	NA	16547	15637	910	5.5
CN3715500000000	37	155	Robeson County, NC	2018	NA	49714	46772	2942	5.9
CN3715700000000	37	157	Rockingham County, NC	2018	NA	40109	38259	1850	4.6
CN3715900000000	37	159	Rowan County, NC	2018	NA	64986	62368	2618	4
CN3716100000000	37	161	Rutherford County, NC	2018	NA	24793	23520	1273	5.1
CN3716300000000	37	163	Sampson County, NC	2018	NA	29282	28096	1186	4.1
CN3716500000000	37	165	Scotland County, NC	2018	NA	11476	10629	847	7.4
CN3716700000000	37	167	Stanly County, NC	2018	NA	29866	28785	1081	3.6
CN3716900000000	37	169	Stokes County, NC	2018	NA	21587	20793	794	3.7
CN3717100000000	37	171	Surry County, NC	2018	NA	34033	32828	1205	3.5
CN3717300000000	37	173	Swain County, NC	2018	NA	6920	6620	300	4.3
CN3717500000000	37	175	Transylvania County, NC	2018	NA	14286	13742	544	3.8
CN3717700000000	37	177	Tyrrell County, NC	2018	NA	1477	1384	93	6.3
CN3717900000000	37	179	Union County, NC	2018	NA	121603	117317	4286	3.5
CN3718100000000	37	181	Vance County, NC	2018	NA	17418	16400	1018	5.8
CN3718300000000	37	183	Wake County, NC	2018	NA	585448	565356	20092	3.4
CN3718500000000	37	185	Warren County, NC	2018	NA	6559	6164	395	6
CN3718700000000	37	187	Washington County, NC	2018	NA	4619	4342	277	6
CN3718900000000	37	189	Watauga County, NC	2018	NA	28906	27884	1022	3.5
CN3719100000000	37	191	Wayne County, NC	2018	NA	52574	50291	2283	4.3
CN3719300000000	37	193	Wilkes County, NC	2018	NA	30152	29009	1143	3.8
CN3719500000000	37	195	Wilson County, NC	2018	NA	35280	33089	2191	6.2
CN3719700000000	37	197	Yadkin County, NC	2018	NA	17623	17024	599	3.4
CN3719900000000	37	199	Yancey County, NC	2018	NA	8246	7947	299	3.6
CN3800100000000	38	001	Adams County, ND	2018	NA	1058	1037	21	2
CN3800300000000	38	003	Barnes County, ND	2018	NA	5211	5072	139	2.7
CN3800500000000	38	005	Benson County, ND	2018	NA	2290	2202	88	3.8
CN3800700000000	38	007	Billings County, ND	2018	NA	422	410	12	2.8
CN3800900000000	38	009	Bottineau County, ND	2018	NA	2974	2876	98	3.3
CN3801100000000	38	011	Bowman County, ND	2018	NA	1630	1600	30	1.8
CN3801300000000	38	013	Burke County, ND	2018	NA	1066	1041	25	2.3
CN3801500000000	38	015	Burleigh County, ND	2018	NA	49160	47881	1279	2.6
CN3801700000000	38	017	Cass County, ND	2018	NA	101737	99441	2296	2.3
CN3801900000000	38	019	Cavalier County, ND	2018	NA	1963	1912	51	2.6
CN3802100000000	38	021	Dickey County, ND	2018	NA	2385	2342	43	1.8
CN3802300000000	38	023	Divide County, ND	2018	NA	1520	1500	20	1.3
CN3802500000000	38	025	Dunn County, ND	2018	NA	3031	2982	49	1.6
CN3802700000000	38	027	Eddy County, ND	2018	NA	1234	1174	60	4.9
CN3802900000000	38	029	Emmons County, ND	2018	NA	1473	1403	70	4.8
CN3803100000000	38	031	Foster County, ND	2018	NA	1584	1543	41	2.6
CN3803300000000	38	033	Golden Valley County, ND	2018	NA	881	864	17	1.9
CN3803500000000	38	035	Grand Forks County, ND	2018	NA	37713	36874	839	2.2
CN3803700000000	38	037	Grant County, ND	2018	NA	1200	1169	31	2.6
CN3803900000000	38	039	Griggs County, ND	2018	NA	1046	1023	23	2.2
CN3804100000000	38	041	Hettinger County, ND	2018	NA	1393	1365	28	2
CN3804300000000	38	043	Kidder County, ND	2018	NA	1292	1235	57	4.4
CN3804500000000	38	045	LaMoure County, ND	2018	NA	2105	2064	41	1.9
CN3804700000000	38	047	Logan County, ND	2018	NA	891	869	22	2.5
CN3804900000000	38	049	McHenry County, ND	2018	NA	3102	2981	121	3.9
CN3805100000000	38	051	McIntosh County, ND	2018	NA	1138	1108	30	2.6
CN3805300000000	38	053	McKenzie County, ND	2018	NA	9021	8869	152	1.7
CN3805500000000	38	055	McLean County, ND	2018	NA	4726	4571	155	3.3
CN3805700000000	38	057	Mercer County, ND	2018	NA	3920	3756	164	4.2
CN3805900000000	38	059	Morton County, ND	2018	NA	16244	15723	521	3.2
CN3806100000000	38	061	Mountrail County, ND	2018	NA	7042	6932	110	1.6
CN3806300000000	38	063	Nelson County, ND	2018	NA	1403	1357	46	3.3
CN3806500000000	38	065	Oliver County, ND	2018	NA	873	838	35	4
CN3806700000000	38	067	Pembina County, ND	2018	NA	3353	3222	131	3.9
CN3806900000000	38	069	Pierce County, ND	2018	NA	1763	1707	56	3.2
CN3807100000000	38	071	Ramsey County, ND	2018	NA	5627	5469	158	2.8
CN3807300000000	38	073	Ransom County, ND	2018	NA	2815	2762	53	1.9
CN3807500000000	38	075	Renville County, ND	2018	NA	1212	1183	29	2.4
CN3807700000000	38	077	Richland County, ND	2018	NA	8672	8448	224	2.6
CN3807900000000	38	079	Rolette County, ND	2018	NA	4658	4224	434	9.3
CN3808100000000	38	081	Sargent County, ND	2018	NA	2537	2490	47	1.9
CN3808300000000	38	083	Sheridan County, ND	2018	NA	682	651	31	4.5
CN3808500000000	38	085	Sioux County, ND	2018	NA	1240	1190	50	4
CN3808700000000	38	087	Slope County, ND	2018	NA	398	389	9	2.3
CN3808900000000	38	089	Stark County, ND	2018	NA	18171	17737	434	2.4
CN3809100000000	38	091	Steele County, ND	2018	NA	996	976	20	2
CN3809300000000	38	093	Stutsman County, ND	2018	NA	10508	10249	259	2.5
CN3809500000000	38	095	Towner County, ND	2018	NA	1182	1152	30	2.5
CN3809700000000	38	097	Traill County, ND	2018	NA	4421	4306	115	2.6
CN3809900000000	38	099	Walsh County, ND	2018	NA	5263	5100	163	3.1
CN3810100000000	38	101	Ward County, ND	2018	NA	31739	30842	897	2.8
CN3810300000000	38	103	Wells County, ND	2018	NA	1977	1917	60	3
CN3810500000000	38	105	Williams County, ND	2018	NA	23641	23171	470	2
CN3900100000000	39	001	Adams County, OH	2018	NA	10895	10130	765	7
CN3900300000000	39	003	Allen County, OH	2018	NA	47888	45754	2134	4.5
CN3900500000000	39	005	Ashland County, OH	2018	NA	26170	24979	1191	4.6
CN3900700000000	39	007	Ashtabula County, OH	2018	NA	44406	42086	2320	5.2
CN3900900000000	39	009	Athens County, OH	2018	NA	27855	26283	1572	5.6
CN3901100000000	39	011	Auglaize County, OH	2018	NA	24634	23828	806	3.3
CN3901300000000	39	013	Belmont County, OH	2018	NA	30533	28868	1665	5.5
CN3901500000000	39	015	Brown County, OH	2018	NA	19445	18403	1042	5.4
CN3901700000000	39	017	Butler County, OH	2018	NA	193545	185551	7994	4.1
CN3901900000000	39	019	Carroll County, OH	2018	NA	12972	12287	685	5.3
CN3902100000000	39	021	Champaign County, OH	2018	NA	19901	19144	757	3.8
CN3902300000000	39	023	Clark County, OH	2018	NA	63076	60202	2874	4.6
CN3902500000000	39	025	Clermont County, OH	2018	NA	105988	101651	4337	4.1
CN3902700000000	39	027	Clinton County, OH	2018	NA	17549	16630	919	5.2
CN3902900000000	39	029	Columbiana County, OH	2018	NA	47234	44808	2426	5.1
CN3903100000000	39	031	Coshocton County, OH	2018	NA	14405	13519	886	6.2
CN3903300000000	39	033	Crawford County, OH	2018	NA	18021	17078	943	5.2
